dataset_id,x_real,y_real,confidence
dataset_0,0.3333333333333333,0.3499149659863957,0.46729615457294027
dataset_0,0.3353174603174603,0.35191197691197795,0.46729615457294027
dataset_0,0.3373015873015873,0.35344516594516695,0.46729615457294027
dataset_0,0.3392857142857143,0.35544217687074936,0.46729615457294027
dataset_0,0.3412698412698413,0.35714285714285815,0.46729615457294027
dataset_0,0.34325396825396826,0.3588435374149671,0.46729615457294027
dataset_0,0.34523809523809523,0.36084054834054935,0.46729615457294027
dataset_0,0.3472222222222222,0.36237373737373846,0.46729615457294027
dataset_0,0.3492063492063492,0.3643707482993208,0.46729615457294027
dataset_0,0.35119047619047616,0.3660714285714296,0.46729615457294027
dataset_0,0.3531746031746032,0.36777210884353845,0.46729615457294027
dataset_0,0.3551587301587302,0.3697691197691208,0.46729615457294027
dataset_0,0.35714285714285715,0.3713023088023098,0.46729615457294027
dataset_0,0.35912698412698413,0.3732993197278922,0.46729615457294027
dataset_0,0.3611111111111111,0.375000000000001,0.46729615457294027
dataset_0,0.3630952380952381,0.3767006802721098,0.46729615457294027
dataset_0,0.36507936507936506,0.37869769119769214,0.46729615457294027
dataset_0,0.36706349206349204,0.38023088023088125,0.46729615457294027
dataset_0,0.36904761904761907,0.38222789115646366,0.46729615457294027
dataset_0,0.37103174603174605,0.38392857142857245,0.46729615457294027
dataset_0,0.373015873015873,0.38562925170068124,0.46729615457294027
dataset_0,0.375,0.38762626262626365,0.46729615457294027
dataset_0,0.376984126984127,0.38915945165945265,0.46729615457294027
dataset_0,0.37896825396825395,0.39115646258503506,0.46729615457294027
dataset_0,0.38095238095238093,0.39285714285714385,0.46729615457294027
dataset_0,0.38293650793650796,0.3945578231292527,0.46729615457294027
dataset_0,0.38492063492063494,0.396554834054835,0.46729615457294027
dataset_0,0.3869047619047619,0.3980880230880241,0.46729615457294027
dataset_0,0.3888888888888889,0.4000850340136065,0.46729615457294027
dataset_0,0.39087301587301587,0.4017857142857153,0.46729615457294027
dataset_0,0.39285714285714285,0.4034863945578241,0.46729615457294027
dataset_0,0.3948412698412698,0.40548340548340644,0.46729615457294027
dataset_0,0.3968253968253968,0.4070165945165955,0.46729615457294027
dataset_0,0.39880952380952384,0.40901360544217785,0.46729615457294027
dataset_0,0.4007936507936508,0.41071428571428675,0.46729615457294027
dataset_0,0.4027777777777778,0.41241496598639554,0.46729615457294027
dataset_0,0.40476190476190477,0.41441197691197784,0.46729615457294027
dataset_0,0.40674603174603174,0.41594516594516695,0.46729615457294027
dataset_0,0.4087301587301587,0.4179421768707493,0.46729615457294027
dataset_0,0.4107142857142857,0.41964285714285815,0.46729615457294027
dataset_0,0.4126984126984127,0.42134353741496694,0.46729615457294027
dataset_0,0.4146825396825397,0.4233405483405493,0.46729615457294027
dataset_0,0.4166666666666667,0.42487373737373835,0.46729615457294027
dataset_0,0.41865079365079366,0.42687074829932065,0.46729615457294027
dataset_0,0.42063492063492064,0.4285714285714295,0.46729615457294027
dataset_0,0.4226190476190476,0.4302721088435384,0.46729615457294027
dataset_0,0.4246031746031746,0.43226911976912075,0.46729615457294027
dataset_0,0.42658730158730157,0.4338023088023098,0.46729615457294027
dataset_0,0.42857142857142855,0.43579931972789215,0.46729615457294027
dataset_0,0.4305555555555556,0.43750000000000094,0.46729615457294027
dataset_0,0.43253968253968256,0.4392006802721098,0.46729615457294027
dataset_0,0.43452380952380953,0.44119769119769214,0.46729615457294027
dataset_0,0.4365079365079365,0.44273088023088114,0.46729615457294027
dataset_0,0.4384920634920635,0.4447278911564635,0.46729615457294027
